% measured lake level data
% date  lake level (m)	delta h (m) 
1/26/91	62.180	-0.115
9/12/92	62.350	0.055
12/9/92	62.350	0.055
1/23/95	62.290	-0.005
1/24/97	62.300	0.005
1/17/98	62.270	-0.025
11/25/98	62.150	-0.145
1/26/99	62.240	-0.055
10/19/99	62.120	-0.175
11/22/99	62.097	-0.198
11/23/99	62.095	-0.200
11/24/99	62.092	-0.203
11/25/99	62.091	-0.204
11/26/99	62.090	-0.205
11/27/99	62.089	-0.206
11/28/99	62.088	-0.207
11/29/99	62.087	-0.208
11/30/99	62.087	-0.208
12/1/99	62.086	-0.209
12/2/99	62.085	-0.210
12/3/99	62.084	-0.211
12/4/99	62.083	-0.212
12/5/99	62.080	-0.215
12/6/99	62.078	-0.217
12/7/99	62.078	-0.217
12/8/99	62.076	-0.219
12/9/99	62.074	-0.221
12/10/99	62.070	-0.225
12/11/99	62.069	-0.226
12/12/99	62.070	-0.225
12/13/99	62.069	-0.226
12/14/99	62.069	-0.226
12/15/99	62.069	-0.226
12/16/99	62.072	-0.223
12/17/99	62.077	-0.218
12/18/99	62.081	-0.214
12/19/99	62.088	-0.207
12/20/99	62.091	-0.204
12/21/99	62.094	-0.201
12/22/99	62.098	-0.197
12/23/99	62.098	-0.197
12/24/99	62.098	-0.197
12/25/99	62.098	-0.197
12/26/99	62.098	-0.197
12/27/99	62.099	-0.196
12/28/99	62.099	-0.196
12/29/99	62.098	-0.197
12/30/99	62.093	-0.202
12/31/99	62.093	-0.202
1/1/00	62.092	-0.203
1/2/00	62.091	-0.204
1/3/00	62.095	-0.200
1/4/00	62.105	-0.190
1/5/00	62.112	-0.183
1/6/00	62.121	-0.174
1/7/00	62.127	-0.168
1/8/00	62.127	-0.168
1/9/00	62.126	-0.169
1/10/00	62.126	-0.169
1/11/00	62.130	-0.165
1/12/00	62.132	-0.163
1/13/00	62.128	-0.167
1/14/00	62.129	-0.166
1/15/00	62.130	-0.165
1/16/00	62.133	-0.162
1/17/00	62.136	-0.159
1/18/00	62.136	-0.159
1/19/00	62.138	-0.157
1/20/00	62.135	-0.160
1/21/00	62.132	-0.163
1/22/00	62.130	-0.165
1/23/00	62.129	-0.166
1/24/00	62.129	-0.166
1/25/00	62.129	-0.166
1/26/00	62.128	-0.167
1/27/00	62.127	-0.168
1/28/00	62.126	-0.169
1/29/00	62.124	-0.171
1/30/00	62.123	-0.172
1/31/00	62.122	-0.173
2/1/00	62.121	-0.174
2/2/00	62.121	-0.174
2/3/00	62.121	-0.174
2/4/00	62.121	-0.174
2/5/00	62.120	-0.175
2/6/00	62.118	-0.177
2/7/00	62.116	-0.179
2/8/00	62.114	-0.181
2/9/00	62.113	-0.182
2/10/00	62.112	-0.183
2/11/00	62.112	-0.183
2/12/00	62.111	-0.184
2/13/00	62.110	-0.185
2/14/00	62.108	-0.187
2/15/00	62.108	-0.187
2/16/00	62.107	-0.188
2/17/00	62.105	-0.190
2/18/00	62.104	-0.191
2/19/00	62.104	-0.191
2/20/00	62.102	-0.193
2/21/00	62.101	-0.194
2/22/00	62.101	-0.194
2/23/00	62.100	-0.195
2/24/00	62.098	-0.197
2/25/00	62.097	-0.198
2/26/00	62.094	-0.201
2/27/00	62.091	-0.204
2/28/00	62.085	-0.210
2/29/00	62.083	-0.212
3/1/00	62.083	-0.212
3/2/00	62.082	-0.213
3/3/00	62.082	-0.213
3/4/00	62.082	-0.213
3/5/00	62.081	-0.214
3/6/00	62.081	-0.214
3/7/00	62.081	-0.214
3/8/00	62.080	-0.215
3/9/00	62.080	-0.215
3/10/00	62.080	-0.215
3/11/00	62.080	-0.215
3/12/00	62.080	-0.215
3/13/00	62.078	-0.217
3/14/00	62.076	-0.219
3/15/00	62.076	-0.219
3/16/00	62.076	-0.219
3/17/00	62.076	-0.219
3/18/00	62.077	-0.218
3/19/00	62.078	-0.217
3/20/00	62.079	-0.216
3/21/00	62.080	-0.215
3/22/00	62.080	-0.215
3/23/00	62.080	-0.215
3/24/00	62.080	-0.215
3/25/00	62.080	-0.215
3/26/00	62.080	-0.215
3/27/00	62.079	-0.216
3/28/00	62.080	-0.215
3/29/00	62.082	-0.213
3/30/00	62.080	-0.215
3/31/00	62.075	-0.220
4/1/00	62.073	-0.222
4/2/00	62.072	-0.223
4/3/00	62.070	-0.225
4/4/00	62.070	-0.225
4/5/00	62.068	-0.227
4/6/00	62.068	-0.227
4/7/00	62.068	-0.227
4/8/00	62.067	-0.228
4/9/00	62.069	-0.226
4/10/00	62.069	-0.226
4/11/00	62.069	-0.226
4/12/00	62.069	-0.226
4/13/00	62.069	-0.226
4/14/00	62.069	-0.226
4/15/00	62.069	-0.226
