% load S data (Sublimation from lakes)
%  time (day)     S (m day^-1)
126	0.000824	0.000705	0.000894	0.000631
127	0.000971	0.000828	0.001054	0.000741
128	0.000677	0.000580	0.000728	0.000527
129	0.000444	0.000379	0.000474	0.000347
130	0.000753	0.000640	0.000812	0.000577
131	0.000405	0.000347	0.000431	0.000320
132	0.001114	0.000950	0.001211	0.000848
133	0.000505	0.000434	0.000551	0.000386
134	0.004694	0.004029	0.005335	0.003566
135	0.003617	0.003131	0.004063	0.002726
136	0.002064	0.001791	0.002286	0.001563
137	0.001756	0.001515	0.001930	0.001335
138	0.001592	0.001370	0.001746	0.001211
139	0.001596	0.001396	0.001766	0.001224
140	0.001379	0.001195	0.001517	0.001053
141	0.001105	0.000960	0.001213	0.000849
142	0.001201	0.001040	0.001320	0.000917
143	0.001311	0.001125	0.001432	0.000999
144	0.002162	0.001860	0.002379	0.001635
145	0.003440	0.002967	0.003879	0.002608
146	0.003038	0.002917	0.003671	0.002410
147	0.002666	0.002963	0.003509	0.002233
148	0.001781	0.002080	0.002363	0.001495
149	0.004469	0.003791	0.004902	0.003278
150	0.002433	0.002099	0.002711	0.001837
151	0.001871	0.001622	0.002070	0.001408
152	0.001148	0.001005	0.001272	0.000872
153	0.000856	0.000743	0.000948	0.000649
154	0.003117	0.002722	0.003400	0.002338
155	0.003973	0.004166	0.005092	0.003360
156	0.004352	0.004326	0.005240	0.003526
157	0.004516	0.004034	0.005020	0.003479
158	0.003992	0.003602	0.004476	0.003123
159	0.003255	0.002963	0.003650	0.002557
160	0.003167	0.002882	0.003548	0.002511
161	0.003989	0.003547	0.004453	0.003078
162	0.004440	0.004430	0.005585	0.003680
163	0.005248	0.006006	0.006982	0.004467
164	0.001892	0.002881	0.003013	0.001915
165	0.002293	0.002531	0.003064	0.002041
166	0.001680	0.001841	0.002358	0.001576
167	0.002339	0.002873	0.003379	0.002220
168	0.002194	0.002813	0.003191	0.002021
169	0.002822	0.002597	0.003304	0.002238
170	0.002304	0.002062	0.002577	0.001787
171	0.002956	0.002842	0.003496	0.002369
172	0.002607	0.002372	0.003028	0.002067
173	0.002416	0.002765	0.003209	0.002107
174	0.002567	0.003164	0.003629	0.002212
